Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune,Comune,Targa,Capoluogo di Provincia/Uts,Capoluogo di Regione,Superficie (Kmq),Anno,Popolazione
1,1,3,3027,Briona,NO,False,False,24.7562,2020,1087
1,1,3,3030,Caltignaga,NO,False,False,22.3213,2020,2504
1,1,3,3032,Cameri,NO,False,False,39.985,2020,10708
1,1,3,3036,Carpignano Sesia,NO,False,False,14.6557,2020,2463
1,1,3,3037,Casalbeltrame,NO,False,False,16.0407,2020,981
1,1,3,3039,Casaleggio Novara,NO,False,False,10.531,2020,905
1,1,3,3040,Casalino,NO,False,False,39.4901,2020,1526
1,1,3,3041,Casalvolone,NO,False,False,17.4849,2020,872
1,1,3,3042,Castellazzo Novarese,NO,False,False,10.7918,2020,318
1,1,3,3043,Castelletto sopra Ticino,NO,False,False,14.6411,2020,9820
1,1,3,3044,Cavaglietto,NO,False,False,6.4855,2020,386
1,1,3,3045,Cavaglio d'Agogna,NO,False,False,9.8335,2020,1172
1,1,3,3047,Cavallirio,NO,False,False,8.3261,2020,1302
1,1,3,3049,Cerano,NO,False,False,32.6332,2020,6645
1,1,3,3051,Colazza,NO,False,False,3.1618,2020,514
1,1,3,3052,Comignago,NO,False,False,4.4493,2020,1222
1,1,3,3055,Cressa,NO,False,False,7.1035,2020,1619
1,1,3,3058,Cureggio,NO,False,False,8.5068,2020,2587
1,1,3,3060,Divignano,NO,False,False,5.0977,2020,1400
1,1,3,3062,Dormelletto,NO,False,False,7.2522,2020,2561
1,1,3,3065,Fara Novarese,NO,False,False,9.2147,2020,1977
1,1,3,3066,Fontaneto d'Agogna,NO,False,False,21.1702,2020,2579
1,1,3,3068,Galliate,NO,False,False,29.3662,2020,15516
1,1,3,3069,Garbagna Novarese,NO,False,False,10.0494,2020,1400
1,1,3,3070,Gargallo,NO,False,False,3.7542,2020,1750
1,1,3,3073,Ghemme,NO,False,False,20.6442,2020,3373
1,1,3,3076,Gozzano,NO,False,False,12.5821,2020,5403
1,1,3,3077,Granozzo con Monticello,NO,False,False,19.5208,2020,1336
1,1,3,3079,Grignasco,NO,False,False,14.3337,2020,4307
1,1,3,3082,Invorio,NO,False,False,17.3717,2020,4297
1,1,3,3083,Landiona,NO,False,False,7.2834,2020,546
1,1,3,3084,Lesa,NO,False,False,13.5806,2020,2165
1,1,3,3088,Maggiora,NO,False,False,10.6587,2020,1601
1,1,3,3090,Mandello Vitta,NO,False,False,5.8541,2020,224
1,1,3,3091,Marano Ticino,NO,False,False,7.7879,2020,1586
1,1,3,3093,Massino Visconti,NO,False,False,6.8639,2020,1124
1,1,3,3095,Meina,NO,False,False,7.5349,2020,2400
1,1,3,3097,Mezzomerico,NO,False,False,7.7187,2020,1213
1,1,3,3098,Miasino,NO,False,False,5.521,2020,796
1,1,3,3100,Momo,NO,False,False,23.5907,2020,2412
1,1,3,3103,Nebbiuno,NO,False,False,8.2651,2020,1770
1,1,3,3104,Nibbiola,NO,False,False,11.3421,2020,800
1,1,3,3106,Novara,NO,True,False,103.0492,2020,102225
1,1,3,3108,Oleggio,NO,False,False,37.7943,2020,14148
1,1,3,3109,Oleggio Castello,NO,False,False,5.9351,2020,2149
1,1,3,3112,Orta San Giulio,NO,False,False,6.65,2020,1279
1,1,3,3114,Paruzzaro,NO,False,False,5.2272,2020,2147
1,1,3,3115,Pella,NO,False,False,8.1345,2020,891
1,1,3,3116,Pettenasco,NO,False,False,7.0713,2020,1312
1,1,3,3119,Pisano,NO,False,False,2.7659,2020,809
1,1,3,3120,Pogno,NO,False,False,9.8653,2020,1370
1,1,3,3121,Pombia,NO,False,False,12.2966,2020,2131
1,1,3,3122,Prato Sesia,NO,False,False,12.126,2020,1844
1,1,3,3129,Recetto,NO,False,False,8.8526,2020,941
1,1,3,3130,Romagnano Sesia,NO,False,False,17.9764,2020,3751
1,1,3,3131,Romentino,NO,False,False,17.6906,2020,5595
1,1,3,3133,San Maurizio d'Opaglio,NO,False,False,8.5099,2020,3001
1,1,3,3134,San Nazzaro Sesia,NO,False,False,11.4512,2020,745
1,1,3,3135,San Pietro Mosezzo,NO,False,False,34.8992,2020,2019
1,1,3,3138,Sillavengo,NO,False,False,9.5352,2020,555
1,1,3,3139,Sizzano,NO,False,False,10.7543,2020,1382
1,1,3,3140,Soriso,NO,False,False,6.3719,2020,723
1,1,3,3141,Sozzago,NO,False,False,12.9144,2020,1089
1,1,3,3143,Suno,NO,False,False,21.3271,2020,2708
1,1,3,3144,Terdobbiate,NO,False,False,8.4632,2020,463
1,1,3,3146,Tornaco,NO,False,False,13.2408,2020,882
1,1,3,3149,Trecate,NO,False,False,38.2224,2020,20395
1,1,3,3153,Vaprio d'Agogna,NO,False,False,10.0123,2020,962
1,1,3,3154,Varallo Pombia,NO,False,False,13.612,2020,4847
1,1,3,3158,Vespolate,NO,False,False,17.7798,2020,2006
1,1,3,3159,Vicolungo,NO,False,False,13.2939,2020,868
1,1,3,3164,Vinzaglio,NO,False,False,15.4636,2020,538
1,1,3,3166,Gattico-Veruno,NO,False,False,26.1601,2020,5231
1,1,4,4001,Acceglio,CN,False,False,151.5276,2020,153
1,1,4,4002,Aisone,CN,False,False,36.9173,2020,210
1,1,4,4003,Alba,CN,False,False,53.5853,2020,31250
1,1,4,4004,Albaretto della Torre,CN,False,False,4.5899,2020,234
1,1,4,4005,Alto,CN,False,False,7.4616,2020,139
1,1,4,4006,Argentera,CN,False,False,76.2591,2020,78
1,1,4,4007,Arguello,CN,False,False,4.9174,2020,196
1,1,4,4008,Bagnasco,CN,False,False,30.949,2020,995
1,1,4,4009,Bagnolo Piemonte,CN,False,False,63.2505,2020,5838
1,1,4,4010,Baldissero d'Alba,CN,False,False,15.3257,2020,1049
1,1,4,4011,Barbaresco,CN,False,False,7.7637,2020,617
1,1,4,4012,Barge,CN,False,False,81.9923,2020,7497
1,1,4,4013,Barolo,CN,False,False,5.6892,2020,682
1,1,4,4014,Bastia Mondovì,CN,False,False,12.0006,2020,639
1,1,4,4015,Battifollo,CN,False,False,11.1195,2020,209
1,1,4,4016,Beinette,CN,False,False,17.6865,2020,3426
1,1,4,4017,Bellino,CN,False,False,62.07,2020,97
1,1,4,4018,Belvedere Langhe,CN,False,False,5.003,2020,338
1,1,4,4019,Bene Vagienna,CN,False,False,48.9673,2020,3634
1,1,4,4020,Benevello,CN,False,False,5.4389,2020,483
1,1,4,4021,Bergolo,CN,False,False,3.1118,2020,54
1,1,4,4022,Bernezzo,CN,False,False,25.8445,2020,4207
1,1,4,4023,Bonvicino,CN,False,False,7.2409,2020,96
1,1,4,4024,Borgomale,CN,False,False,8.4778,2020,385
1,1,4,4025,Borgo San Dalmazzo,CN,False,False,22.3397,2020,12439
1,1,4,4026,Bosia,CN,False,False,5.5405,2020,174
1,1,4,4027,Bossolasco,CN,False,False,14.5453,2020,642
1,1,4,4028,Boves,CN,False,False,50.9483,2020,9636
1,1,4,4029,Bra,CN,False,False,59.5298,2020,29568
1,1,4,4030,Briaglia,CN,False,False,6.2376,2020,298
1,1,4,4031,Briga Alta,CN,False,False,52.1796,2020,41
1,1,4,4032,Brondello,CN,False,False,10.124,2020,263
1,1,4,4033,Brossasco,CN,False,False,28.0639,2020,1009
1,1,4,4034,Busca,CN,False,False,76.7643,2020,10078
1,1,4,4035,Camerana,CN,False,False,23.6378,2020,578
1,1,4,4037,Canale,CN,False,False,17.8655,2020,5512
1,1,4,4038,Canosio,CN,False,False,48.4476,2020,79
1,1,4,4039,Caprauna,CN,False,False,11.5018,2020,96
1,1,4,4040,Caraglio,CN,False,False,41.6759,2020,6763
1,1,4,4041,Caramagna Piemonte,CN,False,False,26.3287,2020,3032
1,1,4,4042,Cardè,CN,False,False,19.3047,2020,1138
1,1,4,4043,Carrù,CN,False,False,25.838,2020,4313
1,1,4,4044,Cartignano,CN,False,False,6.4192,2020,171
1,1,4,4045,Casalgrasso,CN,False,False,17.8066,2020,1403
1,1,4,4046,Castagnito,CN,False,False,7.1148,2020,2206
1,1,4,4047,Casteldelfino,CN,False,False,33.9513,2020,152
1,1,4,4049,Castelletto Stura,CN,False,False,17.1301,2020,1362
1,1,4,4050,Castelletto Uzzone,CN,False,False,14.8584,2020,309
1,1,4,4051,Castellinaldo d'Alba,CN,False,False,7.8028,2020,905
1,1,4,4052,Castellino Tanaro,CN,False,False,11.5178,2020,286
1,1,4,4053,Castelmagno,CN,False,False,49.307,2020,59
1,1,4,4054,Castelnuovo di Ceva,CN,False,False,6.2621,2020,100
1,1,4,4055,Castiglione Falletto,CN,False,False,4.7202,2020,701
1,1,4,4056,Castiglione Tinella,CN,False,False,11.6345,2020,832
1,1,4,4057,Castino,CN,False,False,15.5227,2020,463
1,1,4,4058,Cavallerleone,CN,False,False,16.4378,2020,668
1,1,4,4059,Cavallermaggiore,CN,False,False,51.5946,2020,5447
1,1,4,4060,Celle di Macra,CN,False,False,31.1052,2020,82
1,1,4,4061,Centallo,CN,False,False,42.4848,2020,6877
1,1,4,4062,Ceresole Alba,CN,False,False,37.0496,2020,2007
1,1,4,4063,Cerretto Langhe,CN,False,False,10.1423,2020,410
1,1,4,4064,Cervasca,CN,False,False,18.2419,2020,5143
1,1,4,4065,Cervere,CN,False,False,18.5961,2020,2242
1,1,4,4066,Ceva,CN,False,False,43.1656,2020,5592
1,1,4,4067,Cherasco,CN,False,False,81.5351,2020,9401
1,1,4,4068,Chiusa di Pesio,CN,False,False,95.0188,2020,3577
1,1,4,4069,Cigliè,CN,False,False,6.1219,2020,185
1,1,4,4070,Cissone,CN,False,False,5.9034,2020,82
1,1,4,4071,Clavesana,CN,False,False,17.1508,2020,812
1,1,4,4072,Corneliano d'Alba,CN,False,False,10.0878,2020,2120
1,1,4,4073,Cortemilia,CN,False,False,24.9874,2020,2244
1,1,4,4074,Cossano Belbo,CN,False,False,20.5398,2020,928
1,1,4,4075,Costigliole Saluzzo,CN,False,False,15.3423,2020,3333
1,1,4,4076,Cravanzana,CN,False,False,8.1183,2020,374
1,1,4,4077,Crissolo,CN,False,False,52.0529,2020,154
1,1,4,4078,Cuneo,CN,True,False,119.6691,2020,55822
1,1,4,4079,Demonte,CN,False,False,127.3063,2020,1895
1,1,4,4080,Diano d'Alba,CN,False,False,17.5432,2020,3604
1,1,4,4081,Dogliani,CN,False,False,35.6829,2020,4572
1,1,4,4082,Dronero,CN,False,False,58.9574,2020,6981
1,1,4,4083,Elva,CN,False,False,26.2196,2020,87
1,1,4,4084,Entracque,CN,False,False,160.7314,2020,777
1,1,4,4085,Envie,CN,False,False,24.9305,2020,1946
1,1,4,4086,Farigliano,CN,False,False,16.4418,2020,1694
1,1,4,4087,Faule,CN,False,False,7.03,2020,467
1,1,4,4088,Feisoglio,CN,False,False,7.6666,2020,297
1,1,4,4089,Fossano,CN,False,False,130.1434,2020,24333
1,1,4,4090,Frabosa Soprana,CN,False,False,47.1437,2020,743
1,1,4,4091,Frabosa Sottana,CN,False,False,37.6433,2020,1588
1,1,4,4092,Frassino,CN,False,False,17.0106,2020,264
1,1,4,4093,Gaiola,CN,False,False,4.9691,2020,566
1,1,4,4094,Gambasca,CN,False,False,5.7412,2020,341
1,1,4,4095,Garessio,CN,False,False,131.281,2020,2902
1,1,4,4096,Genola,CN,False,False,13.7224,2020,2605
1,1,4,4097,Gorzegno,CN,False,False,13.9699,2020,257
1,1,4,4098,Gottasecca,CN,False,False,13.6769,2020,124
1,1,4,4099,Govone,CN,False,False,18.9108,2020,2260
1,1,4,4100,Grinzane Cavour,CN,False,False,3.8082,2020,1995
1,1,4,4101,Guarene,CN,False,False,13.4459,2020,3516
1,1,4,4102,Igliano,CN,False,False,3.4042,2020,64
1,1,4,4103,Isasca,CN,False,False,5.0784,2020,75
1,1,4,4104,Lagnasco,CN,False,False,17.7124,2020,1460
1,1,4,4105,La Morra,CN,False,False,24.1658,2020,2717
1,1,4,4106,Lequio Berria,CN,False,False,11.8291,2020,452
1,1,4,4107,Lequio Tanaro,CN,False,False,12.2004,2020,746
1,1,4,4108,Lesegno,CN,False,False,14.2414,2020,816
1,1,4,4109,Levice,CN,False,False,15.739,2020,201
1,1,4,4110,Limone Piemonte,CN,False,False,70.8104,2020,1440
1,1,4,4111,Lisio,CN,False,False,8.2287,2020,189
1,1,4,4112,Macra,CN,False,False,24.6562,2020,46
1,1,4,4113,Magliano Alfieri,CN,False,False,9.5,2020,2194
1,1,4,4114,Magliano Alpi,CN,False,False,33.2204,2020,2170
1,1,4,4115,Mango,CN,False,False,20.031,2020,1259
1,1,4,4116,Manta,CN,False,False,11.7345,2020,3782
1,1,4,4117,Marene,CN,False,False,28.9869,2020,3271
1,1,4,4118,Margarita,CN,False,False,11.3762,2020,1426
1,1,4,4119,Marmora,CN,False,False,41.1258,2020,53
1,1,4,4120,Marsaglia,CN,False,False,13.0258,2020,213
1,1,4,4121,Martiniana Po,CN,False,False,13.2806,2020,730
1,1,4,4122,Melle,CN,False,False,27.9056,2020,292
1,1,4,4123,Moiola,CN,False,False,15.0682,2020,219
1,1,4,4124,Mombarcaro,CN,False,False,20.5111,2020,263
1,1,4,4125,Mombasiglio,CN,False,False,17.3498,2020,616
1,1,4,4126,Monastero di Vasco,CN,False,False,17.4382,2020,1266
1,1,4,4127,Monasterolo Casotto,CN,False,False,7.6796,2020,81
1,1,4,4128,Monasterolo di Savigliano,CN,False,False,14.9114,2020,1372
1,1,4,4129,Monchiero,CN,False,False,4.9903,2020,577
1,1,4,4130,Mondovì,CN,False,False,87.0516,2020,22233
1,1,4,4131,Monesiglio,CN,False,False,12.933,2020,592
1,1,4,4132,Monforte d'Alba,CN,False,False,25.2745,2020,1963
1,1,4,4133,Montà,CN,False,False,26.8203,2020,4658
1,1,4,4134,Montaldo di Mondovì,CN,False,False,23.5797,2020,540
1,1,4,4135,Montaldo Roero,CN,False,False,11.8403,2020,848
1,1,4,4136,Montanera,CN,False,False,11.6271,2020,726
1,1,4,4137,Montelupo Albese,CN,False,False,6.4303,2020,484
1,1,4,4138,Montemale di Cuneo,CN,False,False,11.1041,2020,214
1,1,4,4139,Monterosso Grana,CN,False,False,42.2211,2020,517
1,1,4,4140,Monteu Roero,CN,False,False,24.6999,2020,1609
1,1,4,4141,Montezemolo,CN,False,False,6.9363,2020,237
1,1,4,4142,Monticello d'Alba,CN,False,False,10.2358,2020,2343
1,1,4,4143,Moretta,CN,False,False,23.9934,2020,4076
1,1,4,4144,Morozzo,CN,False,False,22.1919,2020,1990
1,1,4,4145,Murazzano,CN,False,False,27.6758,2020,838
1,1,4,4146,Murello,CN,False,False,17.3282,2020,942
1,1,4,4147,Narzole,CN,False,False,26.1826,2020,3469
1,1,4,4148,Neive,CN,False,False,21.3028,2020,3350
1,1,4,4149,Neviglie,CN,False,False,7.9261,2020,353
1,1,4,4150,Niella Belbo,CN,False,False,11.5183,2020,356
1,1,4,4151,Niella Tanaro,CN,False,False,15.707,2020,974
1,1,4,4152,Novello,CN,False,False,11.7055,2020,973
1,1,4,4153,Nucetto,CN,False,False,7.8083,2020,402
1,1,4,4154,Oncino,CN,False,False,47.3592,2020,85
1,1,4,4155,Ormea,CN,False,False,124.4931,2020,1491
1,1,4,4156,Ostana,CN,False,False,14.0873,2020,84
1,1,4,4157,Paesana,CN,False,False,58.2693,2020,2629
1,1,4,4158,Pagno,CN,False,False,8.6797,2020,571
1,1,4,4159,Pamparato,CN,False,False,34.5115,2020,278
1,1,4,4160,Paroldo,CN,False,False,12.4249,2020,198
1,1,4,4161,Perletto,CN,False,False,9.8932,2020,264
1,1,4,4162,Perlo,CN,False,False,10.2155,2020,108
1,1,4,4163,Peveragno,CN,False,False,67.9186,2020,5542
1,1,4,4164,Pezzolo Valle Uzzone,CN,False,False,26.5691,2020,318
1,1,4,4165,Pianfei,CN,False,False,15.3103,2020,2102
1,1,4,4166,Piasco,CN,False,False,10.6214,2020,2703
1,1,4,4167,Pietraporzio,CN,False,False,55.1856,2020,74
1,1,4,4168,Piobesi d'Alba,CN,False,False,4.0347,2020,1399
1,1,4,4169,Piozzo,CN,False,False,14.3043,2020,975
1,1,4,4170,Pocapaglia,CN,False,False,17.4774,2020,3314
1,1,4,4171,Polonghera,CN,False,False,10.3146,2020,1111
1,1,4,4172,Pontechianale,CN,False,False,94.9229,2020,175
1,1,4,4173,Pradleves,CN,False,False,19.2934,2020,231
1,1,4,4174,Prazzo,CN,False,False,52.3851,2020,171
1,1,4,4175,Priero,CN,False,False,20.0092,2020,526
1,1,4,4176,Priocca,CN,False,False,9.0306,2020,2009
1,1,4,4177,Priola,CN,False,False,27.3754,2020,669
1,1,4,4178,Prunetto,CN,False,False,14.3615,2020,411
1,1,4,4179,Racconigi,CN,False,False,48.0562,2020,9729
1,1,4,4180,Revello,CN,False,False,52.47,2020,4270
1,1,4,4181,Rifreddo,CN,False,False,6.8436,2020,1056
1,1,4,4182,Rittana,CN,False,False,11.352,2020,108
1,1,4,4183,Roaschia,CN,False,False,23.8368,2020,98
1,1,4,4184,Roascio,CN,False,False,6.4212,2020,91
1,1,4,4185,Robilante,CN,False,False,25.0038,2020,2183
1,1,4,4186,Roburent,CN,False,False,29.8104,2020,475
1,1,4,4187,Roccabruna,CN,False,False,24.2989,2020,1525
1,1,4,4188,Rocca Cigliè,CN,False,False,7.0152,2020,126
1,1,4,4189,Rocca de' Baldi,CN,False,False,26.4023,2020,1571
1,1,4,4190,Roccaforte Mondovì,CN,False,False,84.6105,2020,2060
1,1,4,4191,Roccasparvera,CN,False,False,11.2407,2020,739
1,1,4,4192,Roccavione,CN,False,False,19.1492,2020,2655
1,1,4,4193,Rocchetta Belbo,CN,False,False,4.5076,2020,154
1,1,4,4194,Roddi,CN,False,False,9.353,2020,1590
1,1,4,4195,Roddino,CN,False,False,10.5849,2020,415
1,1,4,4196,Rodello,CN,False,False,8.9004,2020,958
1,1,4,4197,Rossana,CN,False,False,19.9166,2020,809
1,1,4,4198,Ruffia,CN,False,False,7.5091,2020,359
1,1,4,4199,Sale delle Langhe,CN,False,False,10.5052,2020,475
1,1,4,4200,Sale San Giovanni,CN,False,False,8.0742,2020,161
1,1,4,4201,Saliceto,CN,False,False,24.3254,2020,1205
1,1,4,4202,Salmour,CN,False,False,12.696,2020,731
1,1,4,4203,Saluzzo,CN,False,False,79.9306,2020,17471
1,1,4,4204,Sambuco,CN,False,False,46.1392,2020,85
1,1,4,4205,Sampeyre,CN,False,False,98.9069,2020,989
1,1,4,4206,San Benedetto Belbo,CN,False,False,4.8454,2020,153
1,1,4,4207,San Damiano Macra,CN,False,False,54.2618,2020,407
1,1,4,4208,Sanfrè,CN,False,False,15.504,2020,2999
1,1,4,4209,Sanfront,CN,False,False,39.7088,2020,2290
1,1,4,4210,San Michele Mondovì,CN,False,False,18.1119,2020,1846
1,1,4,4211,Sant'Albano Stura,CN,False,False,27.4544,2020,2347
1,1,4,4212,Santa Vittoria d'Alba,CN,False,False,10.0758,2020,2878
1,1,4,4213,Santo Stefano Belbo,CN,False,False,27.1836,2020,3863
1,1,4,4214,Santo Stefano Roero,CN,False,False,13.1142,2020,1346
1,1,4,4215,Savigliano,CN,False,False,110.7876,2020,21431
1,1,4,4216,Scagnello,CN,False,False,9.3878,2020,177
1,1,4,4217,Scarnafigi,CN,False,False,30.4979,2020,2152
1,1,4,4218,Serralunga d'Alba,CN,False,False,8.3908,2020,548
1,1,4,4219,Serravalle Langhe,CN,False,False,8.8995,2020,300
1,1,4,4220,Sinio,CN,False,False,8.6012,2020,480
1,1,4,4221,Somano,CN,False,False,11.6848,2020,316
1,1,4,4222,Sommariva del Bosco,CN,False,False,35.4155,2020,6230
1,1,4,4223,Sommariva Perno,CN,False,False,17.0935,2020,2660
1,1,4,4224,Stroppo,CN,False,False,28.0956,2020,98
1,1,4,4225,Tarantasca,CN,False,False,12.2016,2020,2171
1,1,4,4226,Torre Bormida,CN,False,False,7.1829,2020,165
1,1,4,4227,Torre Mondovì,CN,False,False,18.5376,2020,491
1,1,4,4228,Torre San Giorgio,CN,False,False,5.3901,2020,725
1,1,4,4229,Torresina,CN,False,False,3.8226,2020,47
1,1,4,4230,Treiso,CN,False,False,9.5956,2020,774
1,1,4,4231,Trezzo Tinella,CN,False,False,10.5253,2020,310
1,1,4,4232,Trinità,CN,False,False,28.3367,2020,2223
1,1,4,4233,Valdieri,CN,False,False,153.3126,2020,917
1,1,4,4234,Valgrana,CN,False,False,23.1017,2020,792
1,1,4,4235,Valloriate,CN,False,False,16.9559,2020,99
1,1,4,4237,Venasca,CN,False,False,20.3938,2020,1352
1,1,4,4238,Verduno,CN,False,False,7.1571,2020,544
1,1,4,4239,Vernante,CN,False,False,62.0563,2020,1124
1,1,4,4240,Verzuolo,CN,False,False,26.132,2020,6463
1,1,4,4241,Vezza d'Alba,CN,False,False,14.0688,2020,2338
1,1,4,4242,Vicoforte,CN,False,False,25.7363,2020,3166
1,1,4,4243,Vignolo,CN,False,False,7.9417,2020,2614
1,1,4,4244,Villafalletto,CN,False,False,29.7324,2020,2878
1,1,4,4245,Villanova Mondovì,CN,False,False,28.2878,2020,5715
1,1,4,4246,Villanova Solaro,CN,False,False,14.7884,2020,749
1,1,4,4247,Villar San Costanzo,CN,False,False,19.4958,2020,1543
1,1,4,4248,Vinadio,CN,False,False,183.1692,2020,597
1,1,4,4249,Viola,CN,False,False,21.0672,2020,359
1,1,4,4250,Vottignasco,CN,False,False,8.09,2020,490
1,1,5,5001,Agliano Terme,AT,False,False,15.4485,2020,1563
1,1,5,5002,Albugnano,AT,False,False,9.5399,2020,491
1,1,5,5003,Antignano,AT,False,False,10.8608,2020,964
1,1,5,5004,Aramengo,AT,False,False,11.4124,2020,564
1,1,5,5005,Asti,AT,True,False,151.3113,2020,74065
1,1,5,5006,Azzano d'Asti,AT,False,False,6.4341,2020,382
1,1,5,5007,Baldichieri d'Asti,AT,False,False,5.066,2020,1088
1,1,5,5008,Belveglio,AT,False,False,5.2796,2020,312
1,1,5,5009,Berzano di San Pietro,AT,False,False,7.343,2020,407
1,1,5,5010,Bruno,AT,False,False,8.9008,2020,297
1,1,5,5011,Bubbio,AT,False,False,15.7621,2020,818
1,1,5,5012,Buttigliera d'Asti,AT,False,False,19.1608,2020,2517
1,1,5,5013,Calamandrana,AT,False,False,12.7884,2020,1663
1,1,5,5014,Calliano,AT,False,False,17.2931,2020,1226
1,1,5,5015,Calosso,AT,False,False,15.7149,2020,1171
1,1,5,5016,Camerano Casasco,AT,False,False,6.8923,2020,405
1,1,5,5017,Canelli,AT,False,False,23.4326,2020,10212
1,1,5,5018,Cantarana,AT,False,False,9.7214,2020,1003
1,1,5,5019,Capriglio,AT,False,False,5.0565,2020,321
1,1,5,5020,Casorzo,AT,False,False,12.648,2020,597
1,1,5,5021,Cassinasco,AT,False,False,11.8391,2020,549
1,1,5,5022,Castagnole delle Lanze,AT,False,False,21.5648,2020,3673
1,1,5,5023,Castagnole Monferrato,AT,False,False,17.3374,2020,1157
1,1,5,5024,Castel Boglione,AT,False,False,11.8622,2020,583
1,1,5,5025,Castell'Alfero,AT,False,False,20.0881,2020,2657
1,1,5,5026,Castellero,AT,False,False,4.2882,2020,294
1,1,5,5027,Castelletto Molina,AT,False,False,3.0662,2020,140
1,1,5,5028,Castello di Annone,AT,False,False,23.1785,2020,1801
1,1,5,5029,Castelnuovo Belbo,AT,False,False,9.5499,2020,813
1,1,5,5030,Castelnuovo Calcea,AT,False,False,8.2039,2020,706
1,1,5,5031,Castelnuovo Don Bosco,AT,False,False,21.6068,2020,3079
1,1,5,5032,Castel Rocchero,AT,False,False,5.6273,2020,394
1,1,5,5033,Cellarengo,AT,False,False,10.8477,2020,706
1,1,5,5034,Celle Enomondo,AT,False,False,5.5928,2020,462
1,1,5,5035,Cerreto d'Asti,AT,False,False,3.9384,2020,223
1,1,5,5036,Cerro Tanaro,AT,False,False,4.6529,2020,594
1,1,5,5037,Cessole,AT,False,False,11.7779,2020,366
1,1,5,5038,Chiusano d'Asti,AT,False,False,2.417,2020,228
1,1,5,5039,Cinaglio,AT,False,False,5.5045,2020,428
1,1,5,5040,Cisterna d'Asti,AT,False,False,10.7326,2020,1221
1,1,5,5041,Coazzolo,AT,False,False,4.0489,2020,285
1,1,5,5042,Cocconato,AT,False,False,16.5226,2020,1385
1,1,5,5044,Corsione,AT,False,False,5.0824,2020,201
1,1,5,5045,Cortandone,AT,False,False,5.0231,2020,310
1,1,5,5046,Cortanze,AT,False,False,4.4766,2020,273
1,1,5,5047,Cortazzone,AT,False,False,10.3333,2020,594
1,1,5,5048,Cortiglione,AT,False,False,8.4254,2020,522
1,1,5,5049,Cossombrato,AT,False,False,5.3987,2020,516
1,1,5,5050,Costigliole d'Asti,AT,False,False,36.9432,2020,5682
1,1,5,5051,Cunico,AT,False,False,6.7531,2020,444
1,1,5,5052,Dusino San Michele,AT,False,False,11.9251,2020,1065
1,1,5,5053,Ferrere,AT,False,False,13.927,2020,1529
1,1,5,5054,Fontanile,AT,False,False,8.13,2020,524
1,1,5,5055,Frinco,AT,False,False,7.2168,2020,733
1,1,5,5056,Grana,AT,False,False,5.8883,2020,542
1,1,5,5057,Grazzano Badoglio,AT,False,False,10.4721,2020,587
1,1,5,5058,Incisa Scapaccino,AT,False,False,20.7037,2020,2054
1,1,5,5059,Isola d'Asti,AT,False,False,13.5026,2020,1995
1,1,5,5060,Loazzolo,AT,False,False,14.8219,2020,319
1,1,5,5061,Maranzana,AT,False,False,4.3739,2020,233
1,1,5,5062,Maretto,AT,False,False,4.9251,2020,381
1,1,5,5063,Moasca,AT,False,False,4.1551,2020,504
1,1,5,5064,Mombaldone,AT,False,False,11.9588,2020,198
1,1,5,5065,Mombaruzzo,AT,False,False,22.3971,2020,1008
1,1,5,5066,Mombercelli,AT,False,False,14.2321,2020,2113
1,1,5,5067,Monale,AT,False,False,9.1104,2020,983
1,1,5,5068,Monastero Bormida,AT,False,False,14.2057,2020,882
1,1,5,5069,Moncalvo,AT,False,False,17.421,2020,2769
1,1,5,5070,Moncucco Torinese,AT,False,False,14.3291,2020,878
1,1,5,5071,Mongardino,AT,False,False,6.855,2020,857
1,1,5,5072,Montabone,AT,False,False,8.5373,2020,327
1,1,5,5073,Montafia,AT,False,False,14.497,2020,929
1,1,5,5074,Montaldo Scarampi,AT,False,False,6.6348,2020,719
1,1,5,5075,Montechiaro d'Asti,AT,False,False,10.1408,2020,1216
1,1,5,5076,Montegrosso d'Asti,AT,False,False,15.4192,2020,2307
1,1,5,5077,Montemagno,AT,False,False,16.0976,2020,1053
1,1,5,5079,Moransengo,AT,False,False,5.4053,2020,186
1,1,5,5080,Nizza Monferrato,AT,False,False,30.3632,2020,10128
1,1,5,5081,Olmo Gentile,AT,False,False,5.617,2020,70
1,1,5,5082,Passerano Marmorito,AT,False,False,12.026,2020,420
1,1,5,5083,Penango,AT,False,False,9.563,2020,445
1,1,5,5084,Piea,AT,False,False,9.0013,2020,541
