Codice Comune,DATA_TYPE,RESULT,Anno,OBS_VALUE
56044,KILLINJ,M,2020,0
56044,KILLINJ,M,2019,0
56044,ROADACC,9,2023,0
56044,ROADACC,9,2022,1
56044,ROADACC,9,2021,1
56044,ROADACC,9,2020,0
56044,ROADACC,9,2019,2
56045,KILLINJ,F,2024,24
56045,KILLINJ,F,2023,27
56045,KILLINJ,F,2022,21
56045,KILLINJ,F,2021,26
56045,KILLINJ,F,2020,21
56045,KILLINJ,M,2024,1
56045,KILLINJ,M,2023,0
56045,KILLINJ,M,2022,0
56045,KILLINJ,M,2021,0
56045,KILLINJ,M,2020,0
56045,ROADACC,9,2024,20
56045,ROADACC,9,2023,18
56045,ROADACC,9,2022,16
56045,ROADACC,9,2021,14
56045,ROADACC,9,2020,15
56046,KILLINJ,F,2023,0
56046,KILLINJ,F,2022,0
56046,KILLINJ,F,2021,0
56046,KILLINJ,F,2020,0
56046,KILLINJ,F,2019,0
56046,KILLINJ,M,2023,0
56046,KILLINJ,M,2022,0
56046,KILLINJ,M,2021,0
56046,KILLINJ,M,2020,0
56046,KILLINJ,M,2019,0
56046,ROADACC,9,2023,0
56046,ROADACC,9,2022,0
56046,ROADACC,9,2021,0
56046,ROADACC,9,2020,0
56046,ROADACC,9,2019,0
56047,KILLINJ,F,2024,3
56047,KILLINJ,F,2023,8
56047,KILLINJ,F,2022,9
56047,KILLINJ,F,2021,10
56047,KILLINJ,F,2020,8
56047,KILLINJ,M,2024,0
56047,KILLINJ,M,2023,0
56047,KILLINJ,M,2022,0
56047,KILLINJ,M,2021,0
56047,KILLINJ,M,2020,0
56047,ROADACC,9,2024,2
56047,ROADACC,9,2023,5
56047,ROADACC,9,2022,4
56047,ROADACC,9,2021,5
56047,ROADACC,9,2020,6
56048,KILLINJ,F,2024,37
56048,KILLINJ,F,2023,32
56048,KILLINJ,F,2022,22
56048,KILLINJ,F,2021,28
56048,KILLINJ,F,2020,12
56048,KILLINJ,M,2024,1
56048,KILLINJ,M,2023,3
56048,KILLINJ,M,2022,1
56048,KILLINJ,M,2021,0
56048,KILLINJ,M,2020,2
56048,ROADACC,9,2024,28
56048,ROADACC,9,2023,21
56048,ROADACC,9,2022,12
56048,ROADACC,9,2021,19
56048,ROADACC,9,2020,10
56049,KILLINJ,F,2024,11
56049,KILLINJ,F,2023,18
56049,KILLINJ,F,2022,17
56049,KILLINJ,F,2021,16
56049,KILLINJ,F,2020,14
56049,KILLINJ,M,2024,0
56049,KILLINJ,M,2023,1
56049,KILLINJ,M,2022,0
56049,KILLINJ,M,2021,0
56049,KILLINJ,M,2020,1
56049,ROADACC,9,2024,8
56049,ROADACC,9,2023,12
56049,ROADACC,9,2022,11
56049,ROADACC,9,2021,13
56049,ROADACC,9,2020,7
56050,KILLINJ,F,2024,86
56050,KILLINJ,F,2023,75
56050,KILLINJ,F,2022,102
56050,KILLINJ,F,2021,46
56050,KILLINJ,F,2020,36
56050,KILLINJ,M,2024,4
56050,KILLINJ,M,2023,0
56050,KILLINJ,M,2022,2
56050,KILLINJ,M,2021,0
56050,KILLINJ,M,2020,2
56050,ROADACC,9,2024,58
56050,ROADACC,9,2023,53
56050,ROADACC,9,2022,64
56050,ROADACC,9,2021,32
56050,ROADACC,9,2020,28
56051,KILLINJ,F,2024,1
56051,KILLINJ,F,2023,0
56051,KILLINJ,F,2022,1
56051,KILLINJ,F,2021,0
56051,KILLINJ,F,2020,0
56051,KILLINJ,M,2024,0
56051,KILLINJ,M,2023,0
56051,KILLINJ,M,2022,0
56051,KILLINJ,M,2021,0
56051,KILLINJ,M,2020,0
56051,ROADACC,9,2024,1
56051,ROADACC,9,2023,0
56051,ROADACC,9,2022,1
56051,ROADACC,9,2021,0
56051,ROADACC,9,2020,0
56052,KILLINJ,F,2024,26
56052,KILLINJ,F,2023,26
56052,KILLINJ,F,2022,20
56052,KILLINJ,F,2021,6
56052,KILLINJ,F,2020,23
56052,KILLINJ,M,2024,1
56052,KILLINJ,M,2023,0
56052,KILLINJ,M,2022,1
56052,KILLINJ,M,2021,0
56052,KILLINJ,M,2020,2
56052,ROADACC,9,2024,20
56052,ROADACC,9,2023,16
56052,ROADACC,9,2022,14
56052,ROADACC,9,2021,4
56052,ROADACC,9,2020,14
56053,KILLINJ,F,2024,6
56053,KILLINJ,F,2023,6
56053,KILLINJ,F,2022,4
56053,KILLINJ,F,2021,8
56053,KILLINJ,F,2020,3
56053,KILLINJ,M,2024,0
56053,KILLINJ,M,2023,0
56053,KILLINJ,M,2022,0
56053,KILLINJ,M,2021,0
56053,KILLINJ,M,2020,0
56053,ROADACC,9,2024,2
56053,ROADACC,9,2023,5
56053,ROADACC,9,2022,3
56053,ROADACC,9,2021,6
56053,ROADACC,9,2020,3
56054,KILLINJ,F,2024,1
56054,KILLINJ,F,2023,2
56054,KILLINJ,F,2022,2
56054,KILLINJ,F,2021,8
56054,KILLINJ,F,2020,0
56054,KILLINJ,M,2024,0
56054,KILLINJ,M,2023,0
56054,KILLINJ,M,2022,0
56054,KILLINJ,M,2021,0
56054,KILLINJ,M,2020,0
56054,ROADACC,9,2024,1
56054,ROADACC,9,2023,2
56054,ROADACC,9,2022,2
56054,ROADACC,9,2021,2
56054,ROADACC,9,2020,0
56055,KILLINJ,F,2023,0
56055,KILLINJ,F,2022,0
56055,KILLINJ,F,2021,4
56055,KILLINJ,F,2020,1
56055,KILLINJ,F,2019,4
56055,KILLINJ,M,2023,0
56055,KILLINJ,M,2022,0
56055,KILLINJ,M,2021,0
56055,KILLINJ,M,2020,1
56055,KILLINJ,M,2019,0
56055,ROADACC,9,2023,0
56055,ROADACC,9,2022,0
56055,ROADACC,9,2021,4
56055,ROADACC,9,2020,2
56055,ROADACC,9,2019,4
56056,KILLINJ,F,2024,1
56056,KILLINJ,F,2023,2
56056,KILLINJ,F,2022,2
56056,KILLINJ,F,2021,3
56056,KILLINJ,F,2020,2
56056,KILLINJ,M,2024,0
56056,KILLINJ,M,2023,0
56056,KILLINJ,M,2022,0
56056,KILLINJ,M,2021,0
56056,KILLINJ,M,2020,0
56056,ROADACC,9,2024,1
56056,ROADACC,9,2023,2
56056,ROADACC,9,2022,2
56056,ROADACC,9,2021,3
56056,ROADACC,9,2020,2
56057,KILLINJ,F,2024,52
56057,KILLINJ,F,2023,43
56057,KILLINJ,F,2022,52
56057,KILLINJ,F,2021,29
56057,KILLINJ,F,2020,48
56057,KILLINJ,M,2024,0
56057,KILLINJ,M,2023,0
56057,KILLINJ,M,2022,0
56057,KILLINJ,M,2021,0
56057,KILLINJ,M,2020,0
56057,ROADACC,9,2024,37
56057,ROADACC,9,2023,27
56057,ROADACC,9,2022,30
56057,ROADACC,9,2021,22
56057,ROADACC,9,2020,34
56058,KILLINJ,F,2024,7
56058,KILLINJ,F,2023,7
56058,KILLINJ,F,2022,4
56058,KILLINJ,F,2021,5
56058,KILLINJ,F,2020,4
56058,KILLINJ,M,2024,0
56058,KILLINJ,M,2023,0
56058,KILLINJ,M,2022,1
56058,KILLINJ,M,2021,0
56058,KILLINJ,M,2020,0
56058,ROADACC,9,2024,5
56058,ROADACC,9,2023,5
56058,ROADACC,9,2022,5
56058,ROADACC,9,2021,4
56058,ROADACC,9,2020,4
56059,KILLINJ,F,2024,383
56059,KILLINJ,F,2023,461
56059,KILLINJ,F,2022,447
56059,KILLINJ,F,2021,388
56059,KILLINJ,F,2020,375
56059,KILLINJ,M,2024,4
56059,KILLINJ,M,2023,5
56059,KILLINJ,M,2022,4
56059,KILLINJ,M,2021,6
56059,KILLINJ,M,2020,4
56059,ROADACC,9,2024,287
56059,ROADACC,9,2023,342
56059,ROADACC,9,2022,330
56059,ROADACC,9,2021,302
56059,ROADACC,9,2020,267
56060,KILLINJ,F,2024,4
56060,KILLINJ,F,2023,10
56060,KILLINJ,F,2022,14
56060,KILLINJ,F,2021,12
56060,KILLINJ,F,2020,7
56060,KILLINJ,M,2024,0
56060,KILLINJ,M,2023,0
56060,KILLINJ,M,2022,0
56060,KILLINJ,M,2021,0
56060,KILLINJ,M,2020,0
56060,ROADACC,9,2024,3
56060,ROADACC,9,2023,8
56060,ROADACC,9,2022,6
56060,ROADACC,9,2021,7
56060,ROADACC,9,2020,4
57001,KILLINJ,F,2023,2
57001,KILLINJ,F,2022,0
57001,KILLINJ,F,2021,0
57001,KILLINJ,F,2020,6
57001,KILLINJ,F,2019,1
57001,KILLINJ,M,2023,0
57001,KILLINJ,M,2022,0
57001,KILLINJ,M,2021,0
57001,KILLINJ,M,2020,2
57001,KILLINJ,M,2019,0
57001,ROADACC,9,2023,1
57001,ROADACC,9,2022,0
57001,ROADACC,9,2021,0
57001,ROADACC,9,2020,3
57001,ROADACC,9,2019,1
57002,KILLINJ,F,2024,7
57002,KILLINJ,F,2023,7
57002,KILLINJ,F,2022,12
57002,KILLINJ,F,2021,4
57002,KILLINJ,F,2020,4
57002,KILLINJ,M,2024,0
57002,KILLINJ,M,2023,0
57002,KILLINJ,M,2022,1
57002,KILLINJ,M,2021,0
57002,KILLINJ,M,2020,0
57002,ROADACC,9,2024,4
57002,ROADACC,9,2023,5
57002,ROADACC,9,2022,6
57002,ROADACC,9,2021,4
57002,ROADACC,9,2020,4
57003,KILLINJ,F,2024,14
57003,KILLINJ,F,2023,11
57003,KILLINJ,F,2022,7
57003,KILLINJ,F,2021,2
57003,KILLINJ,F,2020,5
57003,KILLINJ,M,2024,0
57003,KILLINJ,M,2023,0
57003,KILLINJ,M,2022,1
57003,KILLINJ,M,2021,0
57003,KILLINJ,M,2020,0
57003,ROADACC,9,2024,8
57003,ROADACC,9,2023,7
57003,ROADACC,9,2022,3
57003,ROADACC,9,2021,2
57003,ROADACC,9,2020,5
57004,KILLINJ,F,2023,0
57004,KILLINJ,F,2022,1
57004,KILLINJ,F,2021,0
57004,KILLINJ,F,2020,0
57004,KILLINJ,F,2019,0
57004,KILLINJ,M,2023,0
57004,KILLINJ,M,2022,0
57004,KILLINJ,M,2021,0
57004,KILLINJ,M,2020,0
57004,KILLINJ,M,2019,0
57004,ROADACC,9,2023,0
57004,ROADACC,9,2022,1
57004,ROADACC,9,2021,0
57004,ROADACC,9,2020,0
57004,ROADACC,9,2019,0
57005,KILLINJ,F,2023,1
57005,KILLINJ,F,2022,0
57005,KILLINJ,F,2021,0
57005,KILLINJ,F,2020,0
57005,KILLINJ,F,2019,0
57005,KILLINJ,M,2023,0
57005,KILLINJ,M,2022,1
57005,KILLINJ,M,2021,0
57005,KILLINJ,M,2020,0
57005,KILLINJ,M,2019,0
57005,ROADACC,9,2023,1
57005,ROADACC,9,2022,1
57005,ROADACC,9,2021,0
57005,ROADACC,9,2020,0
57005,ROADACC,9,2019,0
57006,KILLINJ,F,2024,1
57006,KILLINJ,F,2023,1
57006,KILLINJ,F,2022,0
57006,KILLINJ,F,2021,0
57006,KILLINJ,F,2020,0
57006,KILLINJ,M,2024,0
57006,KILLINJ,M,2023,0
57006,KILLINJ,M,2022,0
57006,KILLINJ,M,2021,0
57006,KILLINJ,M,2020,0
57006,ROADACC,9,2024,1
57006,ROADACC,9,2023,1
57006,ROADACC,9,2022,0
57006,ROADACC,9,2021,0
57006,ROADACC,9,2020,0
57007,KILLINJ,F,2024,27
57007,KILLINJ,F,2023,11
57007,KILLINJ,F,2022,11
57007,KILLINJ,F,2021,16
57007,KILLINJ,F,2020,11
57007,KILLINJ,M,2024,2
57007,KILLINJ,M,2023,0
57007,KILLINJ,M,2022,0
57007,KILLINJ,M,2021,0
57007,KILLINJ,M,2020,1
57007,ROADACC,9,2024,18
57007,ROADACC,9,2023,10
57007,ROADACC,9,2022,8
57007,ROADACC,9,2021,10
57007,ROADACC,9,2020,6
57008,KILLINJ,F,2024,3
57008,KILLINJ,F,2023,3
57008,KILLINJ,F,2022,2
57008,KILLINJ,F,2021,2
57008,KILLINJ,F,2020,0
57008,KILLINJ,M,2024,0
57008,KILLINJ,M,2023,0
57008,KILLINJ,M,2022,0
57008,KILLINJ,M,2021,0
57008,KILLINJ,M,2020,0
57008,ROADACC,9,2024,3
57008,ROADACC,9,2023,2
57008,ROADACC,9,2022,2
57008,ROADACC,9,2021,2
57008,ROADACC,9,2020,0
57009,KILLINJ,F,2024,6
57009,KILLINJ,F,2023,5
57009,KILLINJ,F,2022,4
57009,KILLINJ,F,2021,2
57009,KILLINJ,F,2020,2
57009,KILLINJ,M,2024,0
57009,KILLINJ,M,2023,0
57009,KILLINJ,M,2022,0
57009,KILLINJ,M,2021,0
57009,KILLINJ,M,2020,0
57009,ROADACC,9,2024,5
57009,ROADACC,9,2023,3
57009,ROADACC,9,2022,2
57009,ROADACC,9,2021,2
57009,ROADACC,9,2020,2
57010,KILLINJ,F,2024,3
57010,KILLINJ,F,2023,5
57010,KILLINJ,F,2022,5
57010,KILLINJ,F,2021,5
57010,KILLINJ,F,2020,2
57010,KILLINJ,M,2024,0
57010,KILLINJ,M,2023,0
57010,KILLINJ,M,2022,0
57010,KILLINJ,M,2021,0
57010,KILLINJ,M,2020,0
57010,ROADACC,9,2024,3
57010,ROADACC,9,2023,3
57010,ROADACC,9,2022,5
57010,ROADACC,9,2021,4
57010,ROADACC,9,2020,2
57011,KILLINJ,F,2024,4
57011,KILLINJ,F,2023,6
57011,KILLINJ,F,2022,2
57011,KILLINJ,F,2021,5
57011,KILLINJ,F,2020,10
57011,KILLINJ,M,2024,0
57011,KILLINJ,M,2023,0
57011,KILLINJ,M,2022,1
57011,KILLINJ,M,2021,1
57011,KILLINJ,M,2020,1
57011,ROADACC,9,2024,3
57011,ROADACC,9,2023,3
57011,ROADACC,9,2022,2
57011,ROADACC,9,2021,4
57011,ROADACC,9,2020,8
57012,KILLINJ,F,2024,1
57012,KILLINJ,F,2023,0
57012,KILLINJ,F,2022,2
57012,KILLINJ,F,2021,0
57012,KILLINJ,F,2020,3
57012,KILLINJ,M,2024,0
57012,KILLINJ,M,2023,0
57012,KILLINJ,M,2022,0
57012,KILLINJ,M,2021,0
57012,KILLINJ,M,2020,0
57012,ROADACC,9,2024,1
57012,ROADACC,9,2023,0
57012,ROADACC,9,2022,1
57012,ROADACC,9,2021,0
57012,ROADACC,9,2020,3
57013,KILLINJ,F,2023,0
57013,KILLINJ,F,2022,3
57013,KILLINJ,F,2021,0
57013,KILLINJ,F,2020,0
57013,KILLINJ,F,2019,0
57013,KILLINJ,M,2023,0
57013,KILLINJ,M,2022,0
57013,KILLINJ,M,2021,0
57013,KILLINJ,M,2020,0
57013,KILLINJ,M,2019,0
57013,ROADACC,9,2023,0
57013,ROADACC,9,2022,1
57013,ROADACC,9,2021,0
57013,ROADACC,9,2020,0
57013,ROADACC,9,2019,0
57014,KILLINJ,F,2024,1
57014,KILLINJ,F,2023,3
57014,KILLINJ,F,2022,0
57014,KILLINJ,F,2021,0
57014,KILLINJ,F,2020,1
57014,KILLINJ,M,2024,0
57014,KILLINJ,M,2023,0
57014,KILLINJ,M,2022,0
57014,KILLINJ,M,2021,0
57014,KILLINJ,M,2020,0
57014,ROADACC,9,2024,1
57014,ROADACC,9,2023,1
57014,ROADACC,9,2022,0
57014,ROADACC,9,2021,0
57014,ROADACC,9,2020,1
57015,KILLINJ,F,2024,10
57015,KILLINJ,F,2023,8
57015,KILLINJ,F,2022,3
57015,KILLINJ,F,2021,4
57015,KILLINJ,F,2020,7
57015,KILLINJ,M,2024,1
57015,KILLINJ,M,2023,0
57015,KILLINJ,M,2022,0
57015,KILLINJ,M,2021,0
57015,KILLINJ,M,2020,0
57015,ROADACC,9,2024,7
57015,ROADACC,9,2023,6
57015,ROADACC,9,2022,2
57015,ROADACC,9,2021,3
57015,ROADACC,9,2020,5
57016,KILLINJ,F,2024,26
57016,KILLINJ,F,2023,25
57016,KILLINJ,F,2022,20
57016,KILLINJ,F,2021,34
57016,KILLINJ,F,2020,13
57016,KILLINJ,M,2024,1
57016,KILLINJ,M,2023,0
57016,KILLINJ,M,2022,0
57016,KILLINJ,M,2021,1
57016,KILLINJ,M,2020,0
57016,ROADACC,9,2024,16
57016,ROADACC,9,2023,14
57016,ROADACC,9,2022,8
57016,ROADACC,9,2021,29
57016,ROADACC,9,2020,8
57017,KILLINJ,F,2023,0
57017,KILLINJ,F,2022,3
57017,KILLINJ,F,2021,0
57017,KILLINJ,F,2020,0
57017,KILLINJ,F,2019,2
57017,KILLINJ,M,2023,0
57017,KILLINJ,M,2022,0
57017,KILLINJ,M,2021,0
57017,KILLINJ,M,2020,0
57017,KILLINJ,M,2019,1
57017,ROADACC,9,2023,0
57017,ROADACC,9,2022,2
57017,ROADACC,9,2021,0
57017,ROADACC,9,2020,0
57017,ROADACC,9,2019,2
57018,KILLINJ,F,2024,2
57018,KILLINJ,F,2023,0
57018,KILLINJ,F,2022,1
57018,KILLINJ,F,2021,1
57018,KILLINJ,F,2020,0
57018,KILLINJ,M,2024,0
57018,KILLINJ,M,2023,0
57018,KILLINJ,M,2022,0
57018,KILLINJ,M,2021,0
57018,KILLINJ,M,2020,0
57018,ROADACC,9,2024,1
57018,ROADACC,9,2023,0
57018,ROADACC,9,2022,1
57018,ROADACC,9,2021,1
57018,ROADACC,9,2020,0
57019,KILLINJ,F,2024,1
57019,KILLINJ,F,2023,0
57019,KILLINJ,F,2022,0
57019,KILLINJ,F,2021,0
57019,KILLINJ,F,2020,0
57019,KILLINJ,M,2024,0
57019,KILLINJ,M,2023,0
57019,KILLINJ,M,2022,0
57019,KILLINJ,M,2021,0
57019,KILLINJ,M,2020,1
57019,ROADACC,9,2024,1
57019,ROADACC,9,2023,0
57019,ROADACC,9,2022,0
57019,ROADACC,9,2021,0
57019,ROADACC,9,2020,1
57020,KILLINJ,F,2023,0
57020,KILLINJ,F,2022,0
57020,KILLINJ,F,2021,0
57020,KILLINJ,F,2020,0
57020,KILLINJ,F,2019,0
57020,KILLINJ,M,2023,0
57020,KILLINJ,M,2022,0
57020,KILLINJ,M,2021,0
57020,KILLINJ,M,2020,0
57020,KILLINJ,M,2019,0
57020,ROADACC,9,2023,0
57020,ROADACC,9,2022,0
57020,ROADACC,9,2021,0
57020,ROADACC,9,2020,0
57020,ROADACC,9,2019,0
57021,KILLINJ,F,2024,2
57021,KILLINJ,F,2023,10
57021,KILLINJ,F,2022,0
57021,KILLINJ,F,2021,0
57021,KILLINJ,F,2020,10
57021,KILLINJ,M,2024,0
57021,KILLINJ,M,2023,0
57021,KILLINJ,M,2022,0
57021,KILLINJ,M,2021,0
57021,KILLINJ,M,2020,0
57021,ROADACC,9,2024,2
57021,ROADACC,9,2023,6
57021,ROADACC,9,2022,0
57021,ROADACC,9,2021,0
57021,ROADACC,9,2020,5
57022,KILLINJ,F,2024,3
57022,KILLINJ,F,2023,4
57022,KILLINJ,F,2022,1
57022,KILLINJ,F,2021,6
57022,KILLINJ,F,2020,0
57022,KILLINJ,M,2024,1
57022,KILLINJ,M,2023,0
57022,KILLINJ,M,2022,0
57022,KILLINJ,M,2021,0
57022,KILLINJ,M,2020,0
57022,ROADACC,9,2024,4
57022,ROADACC,9,2023,4
57022,ROADACC,9,2022,1
57022,ROADACC,9,2021,2
57022,ROADACC,9,2020,0
57023,KILLINJ,F,2023,2
57023,KILLINJ,F,2022,0
57023,KILLINJ,F,2021,3
57023,KILLINJ,F,2020,0
57023,KILLINJ,F,2019,0
57023,KILLINJ,M,2023,0
57023,KILLINJ,M,2022,0
57023,KILLINJ,M,2021,0
57023,KILLINJ,M,2020,0
57023,KILLINJ,M,2019,0
